"id","username","filename","algorithm","size_kb","latency_ms","packets_lost","real_latency_ms","data_type","clumsy_lag_ms","clumsy_drop_pct"
"1849","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5001.34","7517.01","257","2368.75","High_Res_Image","0.0","0.0"
"1850","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6665.43","6680.43","0","2470.28","High_Res_Image","0.0","0.0"
"1851","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","4999.25","7513.87","0","2289.89","High_Res_Image","0.0","0.0"
"1852","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6667.32","6682.32","0","2357.03","High_Res_Image","0.0","0.0"
"1853","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5001.86","7517.79","0","2290.1","High_Res_Image","0.0","0.0"
"1854","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6666.85","6681.85","0","2370.13","High_Res_Image","0.0","0.0"
"1855","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6665.66","6680.66","0","2414.26","High_Res_Image","0.0","0.0"
"1856","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6668.1","6683.1","0","2371.86","High_Res_Image","0.0","0.0"
"1857","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6664.82","6679.82","0","2384.26","High_Res_Image","0.0","0.0"
"1858","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6667.07","6682.07","0","2409.42","High_Res_Image","0.0","0.0"
"1859","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5003.57","7520.36","0","2361.94","High_Res_Image","0.0","0.0"
"1860","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6667.27","6682.27","0","2272.22","High_Res_Image","0.0","0.0"
"1861","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6667.18","6682.18","0","2363.81","High_Res_Image","0.0","0.0"
"1862","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5001.41","7517.11","0","2275.3","High_Res_Image","0.0","0.0"
"1863","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5001.1","7516.65","0","2163.44","High_Res_Image","0.0","0.0"
"1864","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6670.05","6685.05","0","2241.41","High_Res_Image","0.0","0.0"
"1865","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6666.57","6681.57","0","2224.78","High_Res_Image","0.0","0.0"
"1866","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5000.76","7516.14","0","2183.85","High_Res_Image","0.0","0.0"
"1867","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6669.93","6684.93","0","2196.35","High_Res_Image","0.0","0.0"
"1868","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6664.57","6679.57","0","2269.13","High_Res_Image","0.0","0.0"
"1869","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5001.9","7517.85","0","2247.89","High_Res_Image","0.0","0.0"
"1870","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6666.57","6681.57","0","2301.26","High_Res_Image","0.0","0.0"
"1871","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6665.43","6680.43","0","2269.76","High_Res_Image","0.0","0.0"
"1872","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","4999.71","7514.57","0","2199.63","High_Res_Image","0.0","0.0"
"1873","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6668.88","6683.88","0","2195.84","High_Res_Image","0.0","0.0"
"1874","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6666.3","6681.3","0","2225.16","High_Res_Image","0.0","0.0"
"1875","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6664.68","6679.68","0","2181.9","High_Res_Image","0.0","0.0"
"1876","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6663.21","6678.21","0","2260.89","High_Res_Image","0.0","0.0"
"1877","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6665.82","6680.82","0","2250.26","High_Res_Image","0.0","0.0"
"1878","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6668.57","6683.57","0","2300.77","High_Res_Image","0.0","0.0"
"1879","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5002.04","7518.05","0","2181.64","High_Res_Image","0.0","0.0"
"1880","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6664.38","6679.38","0","2202.76","High_Res_Image","0.0","0.0"
"1881","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6666.41","6681.41","0","2204.58","High_Res_Image","0.0","0.0"
"1882","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6665.3","6680.3","0","2192.53","High_Res_Image","0.0","0.0"
"1883","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6665.41","6680.41","0","2254.78","High_Res_Image","0.0","0.0"
"1884","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6666.63","6681.63","0","2254.92","High_Res_Image","0.0","0.0"
"1885","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6666.63","6681.63","0","2204.32","High_Res_Image","0.0","0.0"
"1886","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5002.89","7519.34","0","2189.3","High_Res_Image","0.0","0.0"
"1887","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6665.68","6680.68","0","2175.36","High_Res_Image","0.0","0.0"
"1888","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","4999.53","7514.29","0","2278.99","High_Res_Image","0.0","0.0"
"1889","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5000.93","7516.39","0","2218.58","High_Res_Image","0.0","0.0"
"1890","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6666.8","6681.8","0","2214.69","High_Res_Image","0.0","0.0"
"1891","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","4999.82","7514.72","0","2173.51","High_Res_Image","0.0","0.0"
"1892","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6666.55","6681.55","0","2200.9","High_Res_Image","0.0","0.0"
"1893","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6666.88","6681.88","0","2248.09","High_Res_Image","0.0","0.0"
"1894","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5002.4","7518.6","0","2262.42","High_Res_Image","0.0","0.0"
"1895","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5000.04","7515.06","0","2166.9","High_Res_Image","0.0","0.0"
"1896","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5001.85","7517.77","0","2182.23","High_Res_Image","0.0","0.0"
"1897","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6666.55","6681.55","0","2346.96","High_Res_Image","0.0","0.0"
"1898","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6666.88","6681.88","0","2405.84","High_Res_Image","0.0","0.0"
"1899","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5001.92","7517.88","0","2429.16","High_Res_Image","0.0","0.0"
"1900","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6668.41","6683.41","431","2486.64","High_Res_Image","0.0","0.0"
"1901","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5000.93","7516.4","0","2487.31","High_Res_Image","0.0","0.0"
"1902","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6668.41","6683.41","0","2411.2","High_Res_Image","0.0","0.0"
"1903","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6665.02","6680.02","0","2415.62","High_Res_Image","0.0","0.0"
"1904","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6666.85","6681.85","0","2412.42","High_Res_Image","0.0","0.0"
"1905","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6667.21","6682.21","0","2304.71","High_Res_Image","0.0","0.0"
"1906","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6666.68","6681.68","0","2493.77","High_Res_Image","0.0","0.0"
"1907","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5000.07","7515.11","0","2603.42","High_Res_Image","0.0","0.0"
"1908","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6667.57","6682.57","0","2486.24","High_Res_Image","0.0","0.0"
"1909","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6667.41","6682.41","0","2439.69","High_Res_Image","0.0","0.0"
"1910","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6667.57","6682.57","0","2601.53","High_Res_Image","0.0","0.0"
"1911","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6667.52","6682.52","0","2418.86","High_Res_Image","0.0","0.0"
"1912","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5002.31","7518.47","0","3055.78","High_Res_Image","0.0","0.0"
"1913","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6665.85","6680.85","0","2330.6","High_Res_Image","0.0","0.0"
"1914","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6669.46","6684.46","0","2334.28","High_Res_Image","0.0","0.0"
"1915","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5000.3","7515.46","0","2578.88","High_Res_Image","0.0","0.0"
"1916","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6668.13","6683.13","0","2761.77","High_Res_Image","0.0","0.0"
"1917","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6666.05","6681.05","0","2572.19","High_Res_Image","0.0","0.0"
"1918","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6667.32","6682.32","0","3151.1","High_Res_Image","0.0","0.0"
"1919","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6667.21","6682.21","0","4173.39","High_Res_Image","0.0","0.0"
"1920","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6666.77","6681.77","0","2863.88","High_Res_Image","0.0","0.0"
"1921","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6667.24","6682.24","0","2334.21","High_Res_Image","0.0","0.0"
"1922","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5002.11","7518.16","0","2705.79","High_Res_Image","0.0","0.0"
"1923","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","4999.39","7514.08","0","3735.24","High_Res_Image","0.0","0.0"
"1924","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6665.74","6680.74","0","2672.23","High_Res_Image","0.0","0.0"
"1925","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5001.34","7517.02","0","4414.49","High_Res_Image","0.0","0.0"
"1926","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6666.18","6681.18","0","6426.95","High_Res_Image","0.0","0.0"
"1927","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6665.77","6680.77","0","3350.06","High_Res_Image","0.0","0.0"
"1928","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6667.71","6682.71","0","3116.83","High_Res_Image","0.0","0.0"
"1929","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6667.49","6682.49","0","3897.16","High_Res_Image","0.0","0.0"
"1930","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6665.71","6680.71","0","2332.6","High_Res_Image","0.0","0.0"
"1931","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6664.93","6679.93","0","2555.17","High_Res_Image","0.0","0.0"
"1932","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6669.24","6684.24","0","4439.87","High_Res_Image","0.0","0.0"
"1933","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5000.04","7515.06","0","3673.51","High_Res_Image","0.0","0.0"
"1934","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6669.88","6684.88","0","2688.83","High_Res_Image","0.0","0.0"
"1935","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6665.63","6680.63","0","4161.26","High_Res_Image","0.0","0.0"
"1936","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6669.68","6684.68","0","2517.23","High_Res_Image","0.0","0.0"
"1937","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6665.8","6680.8","0","3983.14","High_Res_Image","0.0","0.0"
"1938","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6666.27","6681.27","0","3504.56","High_Res_Image","0.0","0.0"
"1939","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5001.18","7516.78","0","3836.78","High_Res_Image","0.0","0.0"
"1940","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6667.93","6682.93","0","2323.55","High_Res_Image","0.0","0.0"
"1941","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6667.8","6682.8","0","2481.18","High_Res_Image","0.0","0.0"
"1942","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6666.43","6681.43","0","2376.84","High_Res_Image","0.0","0.0"
"1943","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","4998.7","7513.05","0","2391.83","High_Res_Image","0.0","0.0"
"1944","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6667.07","6682.07","0","3254.29","High_Res_Image","0.0","0.0"
"1945","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6665.43","6680.43","0","2558.89","High_Res_Image","0.0","0.0"
"1946","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6666.63","6681.63","0","2564.23","High_Res_Image","0.0","0.0"
"1947","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6665.43","6680.43","0","2628.53","High_Res_Image","0.0","0.0"
"1948","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5000.65","7515.98","189","2302.36","High_Res_Image","0.0","0.0"
"1949","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","4999.37","7514.05","0","2269.97","High_Res_Image","0.0","0.0"
"1950","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5001.45","7517.17","0","2493.05","High_Res_Image","0.0","0.0"
"1951","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6665.16","6680.16","0","2404.41","High_Res_Image","0.0","0.0"
"1952","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5000.82","7516.22","0","2585.36","High_Res_Image","0.0","0.0"
"1953","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6667.3","6682.3","0","2494.56","High_Res_Image","0.0","0.0"
"1954","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5001.18","7516.78","0","2501.32","High_Res_Image","0.0","0.0"
"1955","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6668.71","6683.71","0","2456.31","High_Res_Image","0.0","0.0"
"1956","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5000.86","7516.29","0","2334.15","High_Res_Image","0.0","0.0"
"1957","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6667.77","6682.77","0","2325.73","High_Res_Image","0.0","0.0"
"1958","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6666.38","6681.38","0","2403.56","High_Res_Image","0.0","0.0"
"1959","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6668.96","6683.96","0","2381.62","High_Res_Image","0.0","0.0"
"1960","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6667.52","6682.52","0","2759.62","High_Res_Image","0.0","0.0"
"1961","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6666.96","6681.96","0","2799.32","High_Res_Image","0.0","0.0"
"1962","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6667.82","6682.82","0","2320.88","High_Res_Image","0.0","0.0"
"1963","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6669.1","6684.1","0","2323.03","High_Res_Image","0.0","0.0"
"1964","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6666.6","6681.6","0","2318.4","High_Res_Image","0.0","0.0"
"1965","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6667.35","6682.35","0","2307.97","High_Res_Image","0.0","0.0"
"1966","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6665.1","6680.1","0","2344.5","High_Res_Image","0.0","0.0"
"1967","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6663.88","6678.88","0","2383.61","High_Res_Image","0.0","0.0"
"1968","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6665.77","6680.77","0","2304.79","High_Res_Image","0.0","0.0"
"1969","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5002.35","7518.52","0","2263.08","High_Res_Image","0.0","0.0"
"1970","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6668.49","6683.49","0","2293.86","High_Res_Image","0.0","0.0"
"1971","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6667.99","6682.99","0","2734.36","High_Res_Image","0.0","0.0"
"1972","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6669.18","6684.18","0","3083.62","High_Res_Image","0.0","0.0"
"1973","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","4999.59","7514.38","0","2249.82","High_Res_Image","0.0","0.0"
"1974","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6668.05","6683.05","0","2364.59","High_Res_Image","0.0","0.0"
"1975","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6668.05","6683.05","0","2296.9","High_Res_Image","0.0","0.0"
"1976","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6667.41","6682.41","0","2312.06","High_Res_Image","0.0","0.0"
"1977","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6667.43","6682.43","0","2318.21","High_Res_Image","0.0","0.0"
"1978","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6668.07","6683.07","0","2326.85","High_Res_Image","0.0","0.0"
"1979","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5001.67","7517.5","0","2602.15","High_Res_Image","0.0","0.0"
"1980","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6666.46","6681.46","0","2420.19","High_Res_Image","0.0","0.0"
"1981","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5001.64","7517.46","0","2360.36","High_Res_Image","0.0","0.0"
"1982","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6662.52","6677.52","0","2352.32","High_Res_Image","0.0","0.0"
"1983","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6668.49","6683.49","0","2711.55","High_Res_Image","0.0","0.0"
"1984","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5001.54","7517.3","0","2244.95","High_Res_Image","0.0","0.0"
"1985","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5000.88","7516.32","0","2478.91","High_Res_Image","0.0","0.0"
"1986","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6666.77","6681.77","0","2385.43","High_Res_Image","0.0","0.0"
"1987","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6665.82","6680.82","0","2452.9","High_Res_Image","0.0","0.0"
"1988","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5001.37","7517.05","0","2515.33","High_Res_Image","0.0","0.0"
"1989","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6665.49","6680.49","0","2451.9","High_Res_Image","0.0","0.0"
"1990","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6667.57","6682.57","0","2426.92","High_Res_Image","0.0","0.0"
"1991","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6666.82","6681.82","0","2979.01","High_Res_Image","0.0","0.0"
"1992","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6664.88","6679.88","0","2242.86","High_Res_Image","0.0","0.0"
"1993","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6666.91","6681.91","0","2380.92","High_Res_Image","0.0","0.0"
"1994","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6665.68","6680.68","0","2247.96","High_Res_Image","0.0","0.0"
"1995","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5001.45","7517.17","0","2164.59","High_Res_Image","0.0","0.0"
"1996","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6666.16","6681.16","0","2251.75","High_Res_Image","0.0","0.0"
"1997","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6666.57","6681.57","0","2249.13","High_Res_Image","0.0","0.0"
"1998","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","4998.71","7513.06","84","2192.05","High_Res_Image","0.0","0.0"
"1999","AutoBot_High_Res_Image","High_Res_Image_data.bin","Hybrid PQC","5000.31","7515.47","0","2169.48","High_Res_Image","0.0","0.0"
"2000","AutoBot_High_Res_Image","High_Res_Image_data.bin","Standard AES","6666.46","6681.46","0","2202.32","High_Res_Image","0.0","0.0"
"2001","AutoBot_HD_Video","HD_Video_data.bin","Standard AES","26670.38","26685.38","0","0.0","HD_Video","0.0","0.0"
"2002","AutoBot_Text_IoT","Text_IoT_data.bin","Standard AES","2.77","17.77","0","933.76","Text_IoT","150.0","10.0"
"2003","AutoBot_Text_IoT","Text_IoT_data.bin","Hybrid PQC","3.06","19.59","0","892.14","Text_IoT","150.0","10.0"
"2004","AutoBot_Text_IoT","Text_IoT_data.bin","Standard AES","2.85","17.85","0","807.04","Text_IoT","150.0","10.0"
"2005","AutoBot_Text_IoT","Text_IoT_data.bin","Standard AES","2.8","17.8","0","881.42","Text_IoT","150.0","10.0"
"2006","AutoBot_Text_IoT","Text_IoT_data.bin","Hybrid PQC","3.03","19.54","0","1842.53","Text_IoT","150.0","10.0"
"2007","AutoBot_Text_IoT","Text_IoT_data.bin","Standard AES","2.82","17.82","0","3524.78","Text_IoT","150.0","10.0"
"2008","AutoBot_Text_IoT","Text_IoT_data.bin","Hybrid PQC","3.02","19.53","0","1206.16","Text_IoT","150.0","10.0"
"2009","AutoBot_Text_IoT","Text_IoT_data.bin","Standard AES","2.8","17.8","0","913.66","Text_IoT","150.0","10.0"
"2010","AutoBot_Text_IoT","Text_IoT_data.bin","Hybrid PQC","3.02","19.54","0","2317.07","Text_IoT","150.0","10.0"
"2011","AutoBot_Text_IoT","Text_IoT_data.bin","Standard AES","2.8","17.8","0","2846.28","Text_IoT","150.0","10.0"
"2012","AutoBot_Text_IoT","Text_IoT_data.bin","Standard AES","2.82","17.82","0","1332.24","Text_IoT","150.0","10.0"
"2013","AutoBot_Text_IoT","Text_IoT_data.bin","Hybrid PQC","3.04","19.55","0","832.6","Text_IoT","150.0","10.0"
"2014","AutoBot_Text_IoT","Text_IoT_data.bin","Standard AES","2.8","17.8","0","899.59","Text_IoT","150.0","10.0"
"2015","AutoBot_Text_IoT","Text_IoT_data.bin","Hybrid PQC","3.06","19.59","0","882.83","Text_IoT","150.0","10.0"
"2016","AutoBot_Text_IoT","Text_IoT_data.bin","Hybrid PQC","3.04","19.56","0","835.34","Text_IoT","150.0","10.0"
"2017","AutoBot_Text_IoT","Text_IoT_data.bin","Standard AES","2.71","17.71","0","3842.81","Text_IoT","150.0","10.0"
"2018","AutoBot_Text_IoT","Text_IoT_data.bin","Hybrid PQC","3.04","19.56","0","773.1","Text_IoT","150.0","10.0"
"2019","AutoBot_Text_IoT","Text_IoT_data.bin","Standard AES","2.8","17.8","0","884.59","Text_IoT","150.0","10.0"
"2020","AutoBot_Text_IoT","Text_IoT_data.bin","Standard AES","2.77","17.77","0","1213.08","Text_IoT","150.0","10.0"
"2021","AutoBot_Text_IoT","Text_IoT_data.bin","Standard AES","2.85","17.85","0","2077.16","Text_IoT","150.0","10.0"
"2022","AutoBot_Text_IoT","Text_IoT_data.bin","Hybrid PQC","3.02","19.53","0","8918.13","Text_IoT","150.0","10.0"
"2023","AutoBot_Text_IoT","Text_IoT_data.bin","Standard AES","2.8","17.8","0","929.38","Text_IoT","150.0","10.0"
"2024","AutoBot_Text_IoT","Text_IoT_data.bin","Standard AES","2.8","17.8","0","2303.09","Text_IoT","150.0","10.0"
"2025","AutoBot_Text_IoT","Text_IoT_data.bin","Standard AES","2.77","17.77","0","4387.81","Text_IoT","150.0","10.0"
"2026","AutoBot_Text_IoT","Text_IoT_data.bin","Hybrid PQC","3.07","19.6","0","863.87","Text_IoT","150.0","10.0"
"2027","AutoBot_Text_IoT","Text_IoT_data.bin","Standard AES","2.82","17.82","0","851.16","Text_IoT","150.0","10.0"
"2028","AutoBot_Text_IoT","Text_IoT_data.bin","Standard AES","2.82","17.82","0","838.11","Text_IoT","150.0","10.0"
"2029","AutoBot_Text_IoT","Text_IoT_data.bin","Hybrid PQC","3.05","19.57","0","2246.41","Text_IoT","150.0","10.0"
"2030","AutoBot_Text_IoT","Text_IoT_data.bin","Standard AES","2.8","17.8","0","2243.79","Text_IoT","150.0","10.0"
"2031","AutoBot_Text_IoT","Text_IoT_data.bin","Standard AES","2.8","17.8","0","847.23","Text_IoT","150.0","10.0"
"2032","AutoBot_Text_IoT","Text_IoT_data.bin","Hybrid PQC","2.99","19.49","0","792.78","Text_IoT","150.0","10.0"
"2033","AutoBot_Text_IoT","Text_IoT_data.bin","Hybrid PQC","3.02","19.52","2","2058.62","Text_IoT","150.0","10.0"
"2034","AutoBot_Text_IoT","Text_IoT_data.bin","Hybrid PQC","3.05","19.58","0","850.29","Text_IoT","150.0","10.0"
"2035","AutoBot_Text_IoT","Text_IoT_data.bin","Standard AES","2.74","17.74","0","870.43","Text_IoT","150.0","10.0"
"2036","AutoBot_Text_IoT","Text_IoT_data.bin","Standard AES","2.77","17.77","0","829.93","Text_IoT","150.0","10.0"
"2037","AutoBot_Text_IoT","Text_IoT_data.bin","Hybrid PQC","3.02","19.54","0","867.4","Text_IoT","150.0","10.0"
"2038","AutoBot_Text_IoT","Text_IoT_data.bin","Hybrid PQC","3.04","19.56","0","2288.39","Text_IoT","150.0","10.0"
"2039","AutoBot_Text_IoT","Text_IoT_data.bin","Standard AES","2.8","17.8","0","840.62","Text_IoT","150.0","10.0"
"2040","AutoBot_Text_IoT","Text_IoT_data.bin","Standard AES","2.77","17.77","0","1237.63","Text_IoT","150.0","10.0"
"2041","AutoBot_Text_IoT","Text_IoT_data.bin","Hybrid PQC","3.05","19.57","0","1249.56","Text_IoT","150.0","10.0"
"2042","AutoBot_Text_IoT","Text_IoT_data.bin","Standard AES","2.82","17.82","0","2783.59","Text_IoT","150.0","10.0"
"2043","AutoBot_Text_IoT","Text_IoT_data.bin","Standard AES","2.77","17.77","0","2152.65","Text_IoT","150.0","10.0"
"2044","AutoBot_Text_IoT","Text_IoT_data.bin","Hybrid PQC","3.05","19.58","0","897.79","Text_IoT","150.0","10.0"
"2045","AutoBot_Text_IoT","Text_IoT_data.bin","Standard AES","2.8","17.8","0","1808.7","Text_IoT","150.0","10.0"
